part_num	name	class	stock
58233	Duplo Van Type 2 with Green Base and Vegetables Print	Duplo, Quatro and Primo	9
58247	Minifig Star Wars Blaster Short	Minifig Accessories	2
58321	Belville Horse Blanket, Non-Opening, with White Glitter Stars Print	Belville, Scala and Fabuland	5
58367	Minifig Hose Nozzle with Side String Hole	Minifig Accessories	4
58380	Door 1 x 3 x 4 Right - Open Between Top and Bottom Hinge	Windows and Doors	2
58381	Door 1 x 3 x 4 Left - Open Between Top and Bottom Hinge	Windows and Doors	9
58392	Sticker for Set 8102 - (58392/4499564)	Non-LEGO	7
584	Technic Bush with One Flange	Technic Bushes	2
5848stk01	Sticker for Set 5848 - (71939/4111850)	Non-LEGO	2
58497	Duplo Hose 11L Pearl Light Gray End	Tubes and Hoses	2
58498	Duplo Fire Hose with Pearl Light Gray Nozzle 11L	Duplo, Quatro and Primo	9
58498c01	Duplo Hose with Rubber End and Lt Bluish Gray Nozzle	Duplo, Quatro and Primo	9
585	Technic Bush Old Type 2	Technic Bushes	4
5859foam	Foam for Set 5859, Belville, Sheet	Belville, Scala and Fabuland	7
58624	Tile 1 x 2 Engraved Code for 8100-1	Tiles Printed	1
586c01	Winch 4 x  4 x  2 with Red Drum (Complete)	String, Bands and Reels	4
586c01a	String Reel Winch 4 x 4 x 2 with Metal Handle (Black Drum)	String, Bands and Reels	7
5874foam	Foam, Belville, Nursery Changing Table Pad	Belville, Scala and Fabuland	9
58765	Tile 1 x 2 Engraved Code for 8103-1	Tiles Printed	4
58776	Tile 1 x 2 Engraved Code for 8105-1	Tiles Printed	4
58816	Tile 1 x 2 Engraved Code for 8102-1	Tiles Printed	8
58827	Support 2 x 2 x 10 Girder Triangular Vertical - Type 3 - Axle Hole, 3 Posts	Supports, Girders and Cranes	0
58842	Minifig Foam Dart with Black Tip	Minifig Accessories	9
58843	Minifig Martian Hypersled with Pin (Mars Mission)	Minifig Accessories	1
58844	Torso/Head Martian with Chest Hole [Plain]	Other	5
58844pat0001	Torso/Head Martian with Chest Hole, Marbled Glow In Dark Pattern	Minifigs	4
58845	Legs Martian Rounded	Minifigs	4
58846	Brick, Round Corner 10 x 10 with Slope 33° Edge, Axle Hole, Facet Cutout	Bricks Round and Cones	1
5884stk01	Sticker for Set 5884 - (74415/4656728)	Non-LEGO	7
58856	OUTER CABLE 24MM	Other	7
5886stk01	Sticker for Set 5886 - (74417/4656730)	Non-LEGO	4
58947	Cylinder 9 x 4 x 2 Tapered with Flat Bottom, Pin Holes	Bricks Round and Cones	6
59	Minifig Sword [Greatsword Round]	Minifig Accessories	7
590	Electric, Train Motor 9V Modern	Power Functions, Mindstorms and Electric	5
590stk01	Sticker for Set 590 - US Flag version (4659)	Non-LEGO	3
59142	Electric Power Functions Medium Motor Back (part of 58120)	Power Functions, Mindstorms and Electric	8
59143	Electric Power Functions Medium Motor Front (part of 58120)	Power Functions, Mindstorms and Electric	1
59146	Electric Power Functions Medium Motor Back (part of 58120)	Power Functions, Mindstorms and Electric	4
59154	Electric Power Functions XL Motor Back (part of 58121)	Power Functions, Mindstorms and Electric	2
59155	Electric Power Functions XL Motor Front (part of 58121)	Power Functions, Mindstorms and Electric	6
59158	Electric Power Functions XL Motor Front (LDD) (part of 58121)	Power Functions, Mindstorms and Electric	8
59165	Switch for 58119 Battery Box (LDD)	Other	3
59181	WAGGON BOTTOM 6X8X2 W. 4WH.	Other	4
59187	SHOVEL 5X4X5	Other	5
59217	Dragon Arm - Left [Plain]	Other	1
59217pat01	Dragon Arm with Black Claws - Left	Plants and Animals	5
59217pat02	Dragon Arm with Dark Red Claws - Left	Plants and Animals	7
59218	Dragon Arm - Right [Plain]	Other	3
59218pat01	Dragon Arm with Black Claws - Right	Plants and Animals	0
59218pat02	Dragon Arm with Dark Red Claws - Right	Plants and Animals	5
59224	Dragon Torso	Plants and Animals	1
59224pat0001	Dragon Torso (Fantasy Era) with Black Dorsal Scales Pattern	Plants and Animals	2
59224pat0002	Dragon Torso (Fantasy Era) with Dark Red Dorsal Scales Pattern	Plants and Animals	9
59224pat0003	Dragon Torso (Fantasy Era) with Metallic Silver Dorsal Scales Pattern	Plants and Animals	1
59224pat0004	Dragon Torso (Castle) with Black Dorsal Scales Pattern	Plants and Animals	1
59225c01	Serpent Neck S-Curve with Moveable Ball Joint Pin	Plants and Animals	6
59225c02	Serpent Neck S-Curve with Black Moveable Ball Joint Pin	Plants and Animals	2
59226	Dragon Head (Fantasy Era) Upper Jaw [Plain]	Other	1
59226pr01	Dragon Head (Fantasy Era) Upper Jaw with Black Scales and Yellow Eyes Print	Plants and Animals	3
59226pr02	Dragon Head Upper Jaw with Dark Red Scales and Yellow Eyes Print	Plants and Animals	5
59226pr03	Dragon Head (Castle) Upper Jaw with Large Black Scales and Yellow Eyes Print	Plants and Animals	2
59227	Dragon Head (Fantasy Era / Castle) Lower Jaw [Plain]	Other	0
59227pr01	Dragon Head Lower Jaw with White Teeth Print [Dark Red]	Plants and Animals	3
59227pr02	Dragon Head Lower Jaw with White Teeth Print [Black]	Plants and Animals	0
59227pr03	Dragon Head Lower Jaw with White Teeth Print [Dark Green]	Plants and Animals	5
59228	Skeletal Horse	Plants and Animals	4
59229	Minifig Sword [Scythe Blade with Clip Pommel]	Minifig Accessories	9
59230	Arm - Mechanical Straight [2 Clips at 90°]	Minifigs	0
59231	Minifig Shield Round Flat	Minifig Accessories	6
59231pr0001	Minifig Shield - Round Flat with Silver Skull on Dark Red Print	Minifig Accessories	0
59231pr0002	Minifig Shield - Round with Helmet on Dark / Medium Blue Quarters Print	Minifig Accessories	7
59231pr0003	Minifig Shield Round Flat with Circle, Triangle and Trident on Gold Background Print	Minifig Accessories	2
59231pr0004	Minifig Shield Round Flat with Gold Dragon Head with Jagged Teeth Print	Minifig Accessories	2
59232	Minifig Spiked Flail	Minifig Accessories	1
59233	Minifig Lightning	Minifig Accessories	4
59233pat0001	Wave Angular with Marbled Trans-Purple Pattern	Minifig Accessories	1
59233pat0002	Wave Angular with Marbled Trans-Green Pattern	Minifig Accessories	7
59233pat0003	Wave Angular with Marbled Dark-Purple Pattern	Minifig Accessories	5
59275	Minifig Flipper [Thin]	Minifig Accessories	4
59279	Tile 1 x 2 Engraved Code for 7714-1	Tiles Printed	6
59349	Panel 1 x 6 x 5	Panels	0
59349pr0001	Panel 1 x 6 x 5 with Light Bluish Gray Ironwork Print	Panels	2
59351	DRIVER`S CAB 6X5X4 ASS.	Other	1
59362	Minifig Hair Short with Curled Ends	Minifig Accessories	6
59363	Minifig Hair Female Mid-Length with Braid around Sides	Minifigs	0
59365	Electric Power Functions IR Remote Control Channel Selector (part of 58122)	Power Functions, Mindstorms and Electric	6
5938stk01	Sticker for Set 5938 - (71635/4114040)	Non-LEGO	5
59426	Technic Axle 5.5 With Stop [Rounded Short End]	Technic Axles	1
59443	Technic Axle Connector Smooth [with x Hole + Orientation]	Technic Connectors	9
5948stk01	Sticker for Set 5948 - (71634/4114141)	Non-LEGO	2
59490	Bionicle Barraki Carapar Chest Cover [Plain]	Other	9
59490pat0001	Bionicle Barraki Carapace Chest Cover, Marbled Pearl Light Gray Pattern	Bionicle, Hero Factory and Constraction	8
59490pat0002	Bionicle Barraki Carapace Chest Cover, Marbled Dark Green Pattern	Bionicle, Hero Factory and Constraction	9
59490pat0004	Bionicle Barraki Carapace Chest Cover, Marbled Bright Light Orange Pattern	Bionicle, Hero Factory and Constraction	1
59492	Minifig Foam Dart Launcher - Four Barrel	Minifig Accessories	1
59510c01pb01	Electric Power Functions 9V Battery Box	Power Functions, Mindstorms and Electric	9
59521	Wheel Hard Plastic Spoked Giant Thin 160 x 28	Wheels and Tyres	9
59559	Duplo Container Tank Lower Section with Outlet for Hose	Duplo, Quatro and Primo	8
5956stk01	Sticker for Set 5956 - Sheet 1 (72573/4116669)	Non-LEGO	0
5956stk02	Sticker for Set 5956 - Sheet 2 (72574/4116668)	Non-LEGO	5
59577	Bionicle Hydruka Back Plate	Bionicle, Hero Factory and Constraction	6
59577pat0001	Bionicle Hydruka Back Plate with Marbled Black Pattern	Bionicle, Hero Factory and Constraction	4
5960stk01	Sticker for Set 5960 - Sheet 1, Small Foil (51648/4248077)	Non-LEGO	3
5960stk02	Sticker for Set 5960 - Sheet 2, Large (51650/4248079)	Non-LEGO	5
59625	Sticker Sheet for 7697-1	Non-LEGO	1
5962stk01	Sticker for Set 5962 - (72605/4119382)	Non-LEGO	1
59718	Sticker Sheet for Set 7991	Non-LEGO	4
5972stk01	Sticker for Set 5972 - (86696/4551210)	Non-LEGO	8
5974stk01	Sticker for Set 5974 - (86487/4550641)	Non-LEGO	2
59807	Crane Harbor Derrick 16 with Double Attachment	Supports, Girders and Cranes	4
5980stk01	Sticker for Set 5980 - (86478/4550640)	Non-LEGO	6
59812	Tile 1 x 2 Engraved Code for 8106-1	Tiles Printed	8
59814	Windscreen 15 x 8 x 9 Curved Cockpit Cover with Side Cutouts	Windscreens and Fuselage	7
5981stk01	Sticker for Set 5981 - (88963/4570157)	Non-LEGO	4
5982stk01	Sticker for Set 5982 - (88781/4569575)	Non-LEGO	0
59895	Tyre 14 x 4 Smooth Small Single [New Style]	Wheels and Tyres	2
59900	Cone 1 x 1 [Top Groove]	Bricks Round and Cones	8
59901	Cloth Sail 30 x 20 with Red Jagged Lines and Skull Print, Tatters and Holes	Flags, Signs, Plastics and Cloth	9
600	Door 1 x 6 x 6 Freestyle	Windows and Doors	7
60000stk01	Sticker for Set 60000 - (12539/6018717)	Non-LEGO	1
60005stk01	Sticker for Set 60005 - (12749/6021250)	Non-LEGO	9
60007stk01	Sticker for Set 60007 - (12751/6021254)	Non-LEGO	7
60014stk01	Sticker for Set 60014 - &#40;13613/6030892&#41;	Non-LEGO	3
60018stk01	Sticker for Set 60018 - (12545/6018742)	Non-LEGO	0
6002	Panel 6 x 6 x 9 Corner Convex with Curved Top	Panels	0
60021stk01	Sticker for Set 60021	Non-LEGO	5
60023stk01	Sticker for Set 60023 - Sheet 1	Non-LEGO	1
60023stk02	Sticker for Set 60023 - Sheet 2	Non-LEGO	4
60027stk01	Sticker for Set 60027	Non-LEGO	0
6003	Plate Round Corner 6 x 6	Plates Round and Dishes	2
60031stk01	Sticker for set 60031	Non-LEGO	0
60032	Window 1 x 2 x 2 Plane, Single Hole Top and Bottom for Glass	Windows and Doors	9
6003555	Star Wars 2012 Advent Calendar Poster	Non-LEGO	1
6004466	Super Heroes Comic Book, DC Universe, Issue 3	Non-LEGO	2
6005	Brick Arch 1 x 3 x 2 Curved Top	Bricks Curved	3
60051stk01	Sticker Sheet for Set 60051 - (15113 / 6045711)	Non-LEGO	0
60052stk01	Sticker for Set 60052 - (15114 / 6045714)	Non-LEGO	6
60069stk01	Sticker for Set 60069-1	Non-LEGO	4
6007	Brick Separator v1.0	Tools	1
60079stk01	Sticker Sheet for Set 60079 - 20810/619074 or 20811/6109076	Non-LEGO	4
60081stk01	Sticker Sheet for Set 60081 - 19446/6099715 or 19447/6099716	Non-LEGO	3
601	Window 1 x 3 x 4 Pane for Window 2 x 6 x 6 Freestyle	Windows and Doors	4
60100stk01	Sticker Sheet for Set 60100 - 24545/6133211 or 24550/6133217	Non-LEGO	6
60102stk01	Sticker Sheet For Set 60102-1  24552 / 6133219 Or 24547 / 6133213	Non-LEGO	0
6010859	Ninjago Masters of Spinjitzu Deck #2 Game Card 22 - Rattla - North American Version (3D Lenticular Card)	Non-LEGO	6
60113stk01	Sticker Sheet for Set 60113 - 24495/6133100 or 24488/6133088	Non-LEGO	2
60115	Torso - Skeleton Thick Shoulder Pins	Minifigs	7
6011773	Super Heroes Comic Book, Issue 2	Non-LEGO	6
60117stk01	Sticker Sheet for 60117-1  (24500 / 6133104)	Non-LEGO	9
60119stk01	Sticker Sheet for Set 60119-1  (24502 / 6133095)	Non-LEGO	0
60125	Electric Sound Brick 2 x 4 x 2 Light Bluish Gray Top - Dinosaur Roar Sound	Power Functions, Mindstorms and Electric	3
60128	Train, Track Plastic (RC Trains) Double Crossover Rail - Half	Transportation - Land	0
60128stk01	Sticker Sheet for Set 60128 - 24523/6133160 or 24521/6133146	Non-LEGO	3
60129stk01	Sticker Sheet for Set 60129 - 24528/133165	Non-LEGO	9
60130stk01	Sticker Sheet for Set 60130 - 24542/6133174	Non-LEGO	6
60131stk01	Sticker for Set 60131 - (24555/6133223)	Non-LEGO	8
6013273	Super Heroes Comic Book, Marvel, Issue 1	Non-LEGO	9
6013294	Super Heroes Comic Book, Marvel, Issue 5	Non-LEGO	6
6014	Wheel 11 x 12 [Undetermined Hole Type]	Wheels and Tyres	7
6014a	Wheel 11 x 12 with Hole Round for Wheels Holder Pin	Wheels and Tyres	6
6014b	Wheel 11 x 12 with Hole Notched for Wheels Holder Pin	Wheels and Tyres	1
6015	Tyre 21 x 12 with Offset Tread Small Wide	Wheels and Tyres	4
60151stk01	Sticker Sheet for Set 60151-1  30721 / 6177282	Non-LEGO	0
6016	Bar 1 x 4 x 3 Window [Side Tabs]	Bars, Ladders and Fences	8
60169	Minifig Chain 16L	String, Bands and Reels	1
60176	Technic Axle Connector 2 x 3 with Ball Socket, Closed Sides, Squared Ends	Technic Connectors	4
6019	Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]	Plates Special	3
601948	Mini Turntable Assembly	Hinges, Arms and Turntables	3
6020	Bar 7 x 3 with Double Clips (Ladder)	Bars, Ladders and Fences	5
60208	Wheel 31 x 15 Technic	Wheels and Tyres	1
6020982	Legends of Chima Deck #1 Game Card #1 [Laval]	Non-LEGO	5
6020983	Legends of Chima Deck #1 Game Card #7 [Defendor XII]	Non-LEGO	1
6020984	Legends of Chima Deck #1 Game Card #13 [Valious]	Non-LEGO	3
6020985	Legends of Chima Deck #1 Game Card #19 [Jahak]	Non-LEGO	2
6020986	Legends of Chima Deck #1 Game Card #25 [Tratratrax]	Non-LEGO	4
6021	Boat - Canoe	Transportation - Sea and Air	9
60212	Vehicle, Mudguard 2 x 4 with Arch Studded with Hole	Transportation - Land	8
6021359	Legends of Chima Deck #1 Game Card #2 - [Lagravis]	Non-LEGO	7
6021367	Legends of Chima Deck #1 Game Card #8 - [Honorous]	Non-LEGO	5
6021369	Legends of Chima Deck #1 Game Card #14 - [Kuttor]	Non-LEGO	1
6021371	Legends of Chima Deck #1 Game Card #20 - [Defendor II]	Non-LEGO	6
6021373	Legends of Chima Deck #1 Game Card #26 [Fangjabber]	Non-LEGO	2
6021374	Legends of Chima Deck #1 Game Card #3 [Lennox]	Non-LEGO	8
6021375	Legends of Chima Deck #1 Game Card #9 [Defendor VI]	Non-LEGO	8
6021376	Legends of Chima Deck #1 Game Card #15 [Fangius]	Non-LEGO	2
6021377	Legends of Chima Deck #1 Game Card #21 [Stafa]	Non-LEGO	7
6021378	Legends of Chima Deck #1 Game Card #27 [Seraat]	Non-LEGO	4
6021379	Legends of Chima Deck #1 Game Card #4 [Leonidas]	Non-LEGO	9
6021380	Legends of Chima Deck #1 Game Card #10 [Defendor IV]	Non-LEGO	7
6021381	Legends of Chima Deck #1 Game Card #16 [Chi Jabaka]	Non-LEGO	5
6021382	Legends of Chima Deck #1 Game Card #22 [Katar]	Non-LEGO	9
6021383	Legends of Chima Deck #1 Game Card #28 [Hypazoom]	Non-LEGO	8
6021384	Legends of Chima Deck #1 Game Card #5 [Longtooth]	Non-LEGO	0
6021385	Legends of Chima Deck #1 Game Card #11 [Defendor IIX]	Non-LEGO	7
6021386	Legends of Chima Deck #1 Game Card #17 [Clubius Maximus]	Non-LEGO	9
6021387	Legends of Chima Deck #1 Game Card #23 [Jabaka]	Non-LEGO	7
6021388	Legends of Chima Deck #1 Game Card #29 [Ripzar]	Non-LEGO	2
6021390	Legends of Chima Deck #1 Game Card #6 [Lennox ]	Non-LEGO	9
6021391	Legends of Chima Deck #1 Game Card #12 [Defendor VI ]	Non-LEGO	7
6021392	Legends of Chima Deck #1 Game Card #18 [Decalius]	Non-LEGO	0
6021393	Legends of Chima Deck #1 Game Card #24 [Jabaka]	Non-LEGO	1
6021394	Legends of Chima Deck #1 Game Card #30 [Rototo]	Non-LEGO	9
6021395	Legends of Chima Deck #1 Game Card #31 - [Rawzom]	Non-LEGO	9
6021396	Legends of Chima Deck #1 Game Card #34 - [Thugk]	Non-LEGO	0
6021397	Legends of Chima Deck #1 Game Card #37 - [Blazoom]	Non-LEGO	0
6021398	Legends of Chima Deck #1 Game Card #40 - [Kleptor S2]	Non-LEGO	7
6021399	Legends of Chima Deck #1 Game Card #43 - [Jagonk]	Non-LEGO	9
6021400	Legends of Chima Deck #1 Game Card #72 [Worriz]	Non-LEGO	6
6021401	Legends of Chima Deck #1 Game Card #75 [Huntor]	Non-LEGO	2
6021402	Legends of Chima Deck #1 Game Card #78 [Maulus]	Non-LEGO	8
6021403	Legends of Chima Deck #1 Game Card #81 [Stakuku]	Non-LEGO	2
6021404	Legends of Chima Deck #1 Game Card #84 [Nitronox]	Non-LEGO	3
6021405	Legends of Chima Deck #1 Game Card #32 [Equila]	Non-LEGO	4
6021406	Legends of Chima Deck #1 Game Card #35 [Shreekor 360]	Non-LEGO	3
6021407	Legends of Chima Deck #1 Game Card #38 [Axcalion]	Non-LEGO	6
6021408	Legends of Chima Deck #1 Game Card #41 [Jaba]	Non-LEGO	7
6021409	Legends of Chima Deck #1 Game Card #44 [Gyroropt]	Non-LEGO	7
6021410	Legends of Chima Deck #1 Game Card #33 [Eglor]	Non-LEGO	2
6021411	Legends of Chima Deck #1 Game Card #36 [Shreekor 390]	Non-LEGO	6
6021412	Legends of Chima Deck #1 Game Card #39 [Lightnix]	Non-LEGO	7
6021413	Legends of Chima Deck #1 Game Card #42 [Jabahak]	Non-LEGO	9
6021414	Legends of Chima Deck #1 Game Card #45 [Aerozor]	Non-LEGO	7
6021415	Legends of Chima Deck #1 Game Card #46 - [Gorzan]	Non-LEGO	1
6021416	Legends of Chima Deck #1 Game Card #48 - [Chi Dentmakor]	Non-LEGO	1
6021417	Legends of Chima Deck #1 Game Card #50 - [Bananaboost]	Non-LEGO	8
6021418	Legends of Chima Deck #1 Game Card #52 - [Treehugger III]	Non-LEGO	7
6021419	Legends of Chima Deck #1 Game Card #54 - [Dentmakor]	Non-LEGO	0
6021425	Legends of Chima Deck #1 Game Card #56 [Cragger]	Non-LEGO	3
6021426	Legends of Chima Deck #1 Game Card #59 [Chompor V18]	Non-LEGO	6
6021427	Legends of Chima Deck #1 Game Card #62 [Vengious]	Non-LEGO	4
6021428	Legends of Chima Deck #1 Game Card #65 [Gronk]	Non-LEGO	8
6021429	Legends of Chima Deck #1 Game Card #68 [Grapt]	Non-LEGO	7
6021430	Legends of Chima Deck #1 Game Card #57 [Crominus]	Non-LEGO	3
6021431	Legends of Chima Deck #1 Game Card #60 [Chompor V12]	Non-LEGO	1
6021432	Legends of Chima Deck #1 Game Card #63 [Grandiorus]	Non-LEGO	0
6021433	Legends of Chima Deck #1 Game Card #66 [Krank]	Non-LEGO	6
6021434	Legends of Chima Deck #1 Game Card #69 [Shredant]	Non-LEGO	5
6021440	Legends of Chima Deck #1 Game Card #71 [Wakz]	Non-LEGO	9
6021441	Legends of Chima Deck #1 Game Card #74 [Huntor W3]	Non-LEGO	3
6021442	Legends of Chima Deck #1 Game Card #77 [Maurak]	Non-LEGO	7
6021443	Legends of Chima Deck #1 Game Card #80 [Stafik]	Non-LEGO	7
6021444	Legends of Chima Deck #1 Game Card #83 [Tailkut]	Non-LEGO	6
6021445	Legends of Chima Deck #1 Game Card #97 - [Skinnet]	Non-LEGO	2
6021446	Legends of Chima Deck #1 Game Card #99 - [Stynkjahak]	Non-LEGO	9
6021447	Legends of Chima Deck #1 Game Card #101 - [Toxismell]	Non-LEGO	8
6021448	Legends of Chima Deck #1 Game Card #103 - [Gashuntor W4]	Non-LEGO	2
6021449	Legends of Chima Deck #1 Game Card #105 - [Whyp]	Non-LEGO	5
6021450	Legends of Chima Deck #1 Game Card #73 [Winzar]	Non-LEGO	7
6021451	Legends of Chima Deck #1 Game Card #76 [Huntor W4]	Non-LEGO	9
6021452	Legends of Chima Deck #1 Game Card #79 [Chi Jahak]	Non-LEGO	6
6021453	Legends of Chima Deck #1 Game Card #82 [Flamious]	Non-LEGO	2
6021454	Legends of Chima Deck #1 Game Card #85 [Dikut]	Non-LEGO	6
6021455	Legends of Chima Deck #1 Game Card #86 [Razar]	Non-LEGO	2
6021456	Legends of Chima Deck #1 Game Card #88 [Kleptor S1]	Non-LEGO	7
6021457	Legends of Chima Deck #1 Game Card #90 [Thundax]	Non-LEGO	1
6021458	Legends of Chima Deck #1 Game Card #92 [Slizar]	Non-LEGO	5
6021459	Legends of Chima Deck #1 Game Card #94 [Blazet]	Non-LEGO	8
6021460	Legends of Chima Deck #1 Game Card #87 - [Eris]	Non-LEGO	6
6021461	Legends of Chima Deck #1 Game Card #89 - [Axcalibur]	Non-LEGO	3
6021462	Legends of Chima Deck #1 Game Card #91 - [Badaboost]	Non-LEGO	8
6021463	Legends of Chima Deck #1 Game Card #93 - [Shreekor 375]	Non-LEGO	5
6021464	Legends of Chima Deck #1 Game Card #95 - [Stabiku]	Non-LEGO	4
60219	Slope Inverted 45Â° 6 x 4 Double with 4 x 4 Cutout and 3 Holes	Bricks Sloped	6
